SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,EdgeCount,Indegree,IsSingleNode,kineticLaw-,kineticLaw--units,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,Outdegree,PartnerOfMultiEdgedNodePairs,Radiality,sbml charge,sbml compartment,sbml id,sbml initial amount,sbml initial concentration,sbml type,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
297515,5.4538916,4.11E-04,0.18335531,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,CO2 peroxisomal transport,17,2,0,0,0,0.75256158,,,R_CO2tx,,,reaction,TRUE,0,CO2 peroxisomal transport,2412402,0.5
295837,4.45517596,0.00217941,0.22445803,0,6,11,6,0,FALSE,,,Zeaxanthin,91,6,0,6,0,0.80804578,0,u,M_zaxan_u,NaN,NaN,species,TRUE,0,Zeaxanthin,63522032,0.49180328
294330,6.67916774,0,0.14971925,0,1,13,1,0,FALSE,,,3-Sulfopyruvate,4,1,0,1,0,0.68449068,0,m,M_3spyr_m,NaN,NaN,species,TRUE,0,3-Sulfopyruvate,0,0
294487,5.53763165,0.00176761,0.18058261,0,20,11,20,0,FALSE,,,2-Oxoglutarate,4.25,20,0,20,0,0.74790935,0,m,M_akg_m,NaN,NaN,species,TRUE,0,2-Oxoglutarate,4007172,0.07926829
302854,4.06473157,8.79E-04,0.24601871,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,betaine lipid synthase (trimethylase) (16:0/18:1(11Z)),112,5,0,0,0,0.82973714,,,R_TM16018111Z,,,reaction,TRUE,0,betaine lipid synthase (trimethylase) (16:0/18:1(11Z)),8087454,0.20982987
299747,5.09786797,4.47E-04,0.19616044,0,8,12,8,8,FALSE,0,mmol_per_gDW_per_hr,stearoyl-[acyl-carrier-protein] delta9-desaturase ((9Z)-n-C18:1),83,8,0,0,0,0.77234067,,,R_ACP1819ZD9DS,,,reaction,TRUE,0,stearoyl-[acyl-carrier-protein] delta9-desaturase ((9Z)-n-C18:1),11706844,0.28873239
295168,4.86719753,4.10E-07,0.20545704,0,3,11,3,0,FALSE,,,1-monoacylglycerol (18:1(11Z)),5,3,0,3,0,0.78515569,0,c,M_mag18111Z_c,NaN,NaN,species,TRUE,0,1-monoacylglycerol (18:1(11Z)),244,0.57142857
294995,6.31492422,1.60E-07,0.15835503,0,2,13,2,0,FALSE,,,(R)-Glycerate,5,2,0,2,0,0.70472643,0,m,M_glyc_DASH_R_m,NaN,NaN,species,TRUE,0,(R)-Glycerate,12,0.8
294809,5.07218084,8.00E-08,0.19715385,0,2,11,2,0,FALSE,,,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man](3-a1)Man,5,2,0,2,0,0.77376773,0,c,M_doldpglcnacglcnacman_DASH_LPAREN_DASH_man_DASH_RPAREN_DASH_man_c,NaN,NaN,species,TRUE,0,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man](3-a1)Man,8,0.8
302488,5.38196763,4.19E-05,0.18580565,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,phospholipid: diacylglycerol acyltransferase (18:1(9Z)),15.25,4,0,0,0,0.75655735,,,R_PLDAGAT1819Z18111Z1819Z1,,,reaction,TRUE,0,phospholipid: diacylglycerol acyltransferase (18:1(9Z)),1822806,0.32386364
301066,6.42948883,1.18E-04,0.15553336,0,4,14,4,4,FALSE,0,mmol_per_gDW_per_hr,1-octadec-9-enoyl-sn-glycerol 3-phosphateO-acyltransferase (n-C16:0) (ACP substrate),14.75,4,0,0,0,0.69836173,,,R_AGPAT1819Z160h,,,reaction,TRUE,0,1-octadec-9-enoyl-sn-glycerol 3-phosphateO-acyltransferase (n-C16:0) (ACP substrate),24561330,0.30555556
294581,6.02671462,1.10E-07,0.16592788,0,2,13,2,0,FALSE,,,beta-Cryptoxanthin,7,2,0,2,0,0.72073808,0,u,M_bcrptxan_u,NaN,NaN,species,TRUE,0,beta-Cryptoxanthin,18,0.85714286
307470,4.3231441,5.56E-04,0.23131313,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,sucrose-phosphate phosphatase,133.75,4,0,0,0,0.81538088,,,R_SPP,,,reaction,TRUE,0,sucrose-phosphate phosphatase,6125624,0.31088993
295780,5.55407141,0,0.1800481,0,1,11,1,0,FALSE,,,L-Tyrosyl-tRNA(Tyr),6,1,0,1,0,0.74699603,0,c,M_tyrtrna_c,NaN,NaN,species,TRUE,0,L-Tyrosyl-tRNA(Tyr),0,0
307524,4.69868996,3.81E-04,0.21282528,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,"degradation of starch300 by phosphorylase, amylase, dextrinase, maltase (chloroplast), 1:5 glc-A:g1p (dark-dep rxn)",58.8,5,0,0,0,0.79451722,,,R_STARCH300DEGR2A,,,reaction,TRUE,0,"degradation of starch300 by phosphorylase, amylase, dextrinase, maltase (chloroplast), 1:5 glc-A:g1p (dark-dep rxn)",3930772,0.23786008
297953,3.8433085,0.00578056,0.26019249,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,"Na+/H+ antiporter, mitochondrial",178.75,4,0,0,0,0.84203842,,,R_NA1Htm,,,reaction,TRUE,0,"Na+/H+ antiporter, mitochondrial",194411198,0.26931818
307614,3.79861289,0.00447683,0.26325399,0,6,10,6,6,FALSE,0,mmol_per_gDW_per_hr,citrate synthase,176.1666667,6,0,0,0,0.84452151,,,R_CS,,,reaction,TRUE,0,citrate synthase,38401032,0.22144964
295265,4.39558181,0.00759735,0.22750117,0,82,11,82,0,FALSE,,,Nicotinamide adenine dinucleotide,5.64634146,82,0,82,0,0.81135657,0,c,M_nad_c,NaN,NaN,species,TRUE,0,Nicotinamide adenine dinucleotide,137371452,0.03871951
295585,6.81993321,5.14E-04,0.146629,0,2,13,2,0,FALSE,,,D-Ribose,1.5,2,0,2,0,0.67667038,0,e,M_rib_DASH_D_e,NaN,NaN,species,TRUE,0,D-Ribose,1047438,0.5
295387,4.89082969,0,0.20446429,0,1,11,1,0,FALSE,,,"1-(9Z,12Z)-octadecadienoyl,2-(5Z,9Z,12Z)-octadecatrienoyl-sn-glycerol 3-phosphate",5,1,0,1,0,0.78384279,0,c,M_pa1829Z12Z1835Z9Z12Z_c,NaN,NaN,species,TRUE,0,"1-(9Z,12Z)-octadecadienoyl,2-(5Z,9Z,12Z)-octadecatrienoyl-sn-glycerol 3-phosphate",0,0
295975,7.36450039,0,0.13578654,0,1,14,1,1,FALSE,0,mmol_per_gDW_per_hr,Acetate exchange,2,1,0,0,0,0.64641665,,,R_EX_ac_LPAREN_e_RPAREN_,,,reaction,TRUE,0,Acetate exchange,0,0
295058,7.38094015,1.14E-05,0.1354841,0,2,15,2,0,FALSE,,,Hexadecanoate (n-C16:0),3.5,2,0,2,0,0.64550333,0,s,M_hdca_s,NaN,NaN,species,TRUE,0,Hexadecanoate (n-C16:0),4474,0.5
294366,1.5,0,0.66666667,0,1,2,1,0,FALSE,,,4-Maleylacetoacetate,2,1,0,1,0,0.75,0,n,M_4mlacac_n,NaN,NaN,species,TRUE,0,4-Maleylacetoacetate,0,0
295497,4.98381711,4.84E-04,0.20064942,0,3,11,3,0,FALSE,,,(R)-Pantothenate,4.66666667,3,0,3,0,0.77867683,0,c,M_pnto_DASH_R_c,NaN,NaN,species,TRUE,0,(R)-Pantothenate,3440260,0.40740741
295382,4.70382738,4.33E-04,0.21259284,0,11,11,11,0,FALSE,,,"1,2-di-(9Z)-octadecenoyl-sn-glycerol 3-phosphate",4.18181818,11,0,11,0,0.79423181,0,c,M_pa1819Z1819Z_c,NaN,NaN,species,TRUE,0,"1,2-di-(9Z)-octadecenoyl-sn-glycerol 3-phosphate",4118880,0.13257576
306216,3.85974827,3.49E-04,0.25908425,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,GTP-apyrase,217,5,0,0,0,0.8411251,,,R_GTPA,,,reaction,TRUE,0,GTP-apyrase,9725570,0.30465444
294588,4.71512972,9.49E-04,0.21208324,0,5,11,5,0,FALSE,,,Butanoyl-CoA,4.8,5,0,5,0,0.7936039,0,c,M_btcoa_c,NaN,NaN,species,TRUE,0,Butanoyl-CoA,2681338,0.25333333
294285,6.32828153,4.35E-04,0.15802078,0,3,13,3,0,FALSE,,,3-Methylbut-2-enoyl-CoA,4.33333333,3,0,3,0,0.70398436,0,m,M_3mb2coa_m,NaN,NaN,species,TRUE,0,3-Methylbut-2-enoyl-CoA,3528340,0.33333333
302808,3.88029797,5.39E-04,0.25771217,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,"triacylglycerol acylhydrolase (18:1(9Z)/18:1(11Z)/18:3(5Z,9Z,12Z))",190.6,5,0,0,0,0.83998345,,,R_TAGAH1819Z18111Z1835Z9Z12Z,,,reaction,TRUE,0,"triacylglycerol acylhydrolase (18:1(9Z)/18:1(11Z)/18:3(5Z,9Z,12Z))",9472018,0.27047076
295593,6.13768302,4.76E-05,0.16292793,0,3,13,3,0,FALSE,,,Sedoheptulose 7-phosphate,4,3,0,3,0,0.71457317,0,h,M_s7p_h,NaN,NaN,species,TRUE,0,Sedoheptulose 7-phosphate,34202,0.375
303957,4.6642692,0.00122688,0.21439586,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,"phosphoribosyl-ATP diphosphatase, chloroplast",96,5,0,0,0,0.79642949,,,R_PRADPh,,,reaction,TRUE,0,"phosphoribosyl-ATP diphosphatase, chloroplast",14350956,0.23631841
295491,4.92987413,0.00143119,0.20284494,0,3,11,3,0,FALSE,,,Phosphate,4.66666667,3,0,3,0,0.78167366,0,x,M_pi_x,NaN,NaN,species,TRUE,0,Phosphate,4494044,0.36666667
295676,4.43873619,0.00103853,0.22528935,0,8,11,8,0,FALSE,,,Triacylglycerol (18:0/18:1(9Z)/18:1(11Z)),68.5,8,0,8,0,0.8089591,0,c,M_tag1801819Z18111Z_c,NaN,NaN,species,TRUE,0,Triacylglycerol (18:0/18:1(9Z)/18:1(11Z)),13111946,0.36486486
307390,3.85666581,0.00126935,0.25929133,0,7,10,7,7,FALSE,0,mmol_per_gDW_per_hr,"sphinganine oxygen oxidoreductase (NADPH, 4-hydroxylating)",159.7142857,7,0,0,0,0.84129634,,,R_PSPHS,,,reaction,TRUE,0,"sphinganine oxygen oxidoreductase (NADPH, 4-hydroxylating)",15047586,0.22417272
295462,5.61777549,0.0025626,0.1780064,0,4,13,4,0,FALSE,,,Protoheme,4.25,4,0,4,0,0.74345692,0,h,M_pheme_h,NaN,NaN,species,TRUE,0,Protoheme,17218024,0.27083333
307978,5.52581557,0.00105086,0.18096876,0,6,12,6,6,FALSE,0,mmol_per_gDW_per_hr,methylcrotonoyl-coa carboxylase,17.83333333,6,0,0,0,0.7485658,,,R_MCTC,,,reaction,TRUE,0,methylcrotonoyl-coa carboxylase,6918480,0.28055556
297123,6.09555613,0.00102722,0.16405394,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,adenine transport via diffusion,3.5,2,0,0,0,0.71691355,,,R_ADEt,,,reaction,TRUE,0,adenine transport via diffusion,2810116,0.5
294653,4.35037246,0.03398062,0.22986538,0,110,11,110,0,FALSE,,,Coenzyme A,4.40909091,110,0,110,0,0.8138682,0,c,M_coa_c,NaN,NaN,species,TRUE,0,Coenzyme A,460311740,0.02272727
300358,4.03904444,3.49E-04,0.24758331,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,Dihydrofolate:NAD+ oxidoreductase,137.8,5,0,0,0,0.8311642,,,R_DHFOR,,,reaction,TRUE,0,Dihydrofolate:NAD+ oxidoreductase,6215600,0.24126984
307923,6.73362445,9.25E-04,0.14850843,0,4,14,4,4,FALSE,0,mmol_per_gDW_per_hr,"dihydrolipoyllysine-residue (2-methylpropanoyl)transferase, Isovaleryl-CoA forming",10,4,0,0,0,0.68146531,,,R_DHRT_LPAREN_ivcoa_RPAREN_,,,reaction,TRUE,0,"dihydrolipoyllysine-residue (2-methylpropanoyl)transferase, Isovaleryl-CoA forming",119874782,0.28125
294617,5.89160031,8.10E-05,0.16973317,0,2,13,2,0,FALSE,,,"CDP-1-(9Z)-octadecenoyl,2-hexadecanoyl-sn-glycerol",4.5,2,0,2,0,0.72824443,0,h,M_cdp12dgr18111Z160_h,NaN,NaN,species,TRUE,0,"CDP-1-(9Z)-octadecenoyl,2-hexadecanoyl-sn-glycerol",945292,0.5
304619,3.87156435,0.00348662,0.25829352,0,6,10,6,6,FALSE,0,mmol_per_gDW_per_hr,nitrate reductase (NADH),179.1666667,6,0,0,0,0.84046865,,,R_NITR,,,reaction,TRUE,0,nitrate reductase (NADH),15027006,0.25635492
294451,5.686617,2.74E-04,0.17585148,0,6,13,6,0,FALSE,,,O-Acetyl-L-serine,4.66666667,6,0,6,0,0.73963239,0,h,M_acser_h,NaN,NaN,species,TRUE,0,O-Acetyl-L-serine,3261054,0.24444444
294505,6.31800668,3.18E-06,0.15827777,0,2,13,2,0,FALSE,,,S-Aminomethyldihydrolipoylprotein,5,2,0,2,0,0.70455518,0,m,M_alpro_m,NaN,NaN,species,TRUE,0,S-Aminomethyldihydrolipoylprotein,2484,0.5
295180,5.01515541,2.29E-04,0.19939562,0,2,11,2,0,FALSE,,,D-mannose 1-phosphate,3.5,2,0,2,0,0.77693581,0,c,M_man1p_c,NaN,NaN,species,TRUE,0,D-mannose 1-phosphate,1030160,0.5
305668,6.60570254,5.16E-04,0.15138435,0,3,14,3,3,FALSE,0,mmol_per_gDW_per_hr,sirohydrochlorin ferrochelatase,3,3,0,0,0,0.68857208,,,R_SHCHF,,,reaction,TRUE,0,sirohydrochlorin ferrochelatase,10119712,0.33333333
298709,4.03955818,0.00145119,0.24755183,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,7-dehydroesmosterol reductase,128,5,0,0,0,0.83113566,,,R_DDSMSTOLR,,,reaction,TRUE,0,7-dehydroesmosterol reductase,13892468,0.23738318
295541,5.5443103,0,0.18036509,0,1,11,1,0,FALSE,,,L-Prolyl-tRNA(Pro),6,1,0,1,0,0.74753832,0,c,M_protrna_c,NaN,NaN,species,TRUE,0,L-Prolyl-tRNA(Pro),0,0
297104,3.65270999,0.00874136,0.27376934,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,"Amino acid transporter (val-L), chloroplast",194.25,4,0,0,0,0.85262722,,,R_VALth,,,reaction,TRUE,0,"Amino acid transporter (val-L), chloroplast",317748476,0.25835561
295667,4.44438736,2.11E-04,0.22500289,0,5,11,5,0,FALSE,,,"Triacylglycerol (16:0/18:1(11Z)/18:4(5Z,9Z,12Z,15Z))",107,5,0,5,0,0.80864515,0,c,M_tag16018111Z1845Z9Z12Z15Z_c,NaN,NaN,species,TRUE,0,"Triacylglycerol (16:0/18:1(11Z)/18:4(5Z,9Z,12Z,15Z))",3044452,0.59217877
294321,6.60313383,2.88E-04,0.15144324,0,2,13,2,0,FALSE,,,3-Phospho-D-glycerate,3,2,0,2,0,0.68871479,0,m,M_3pg_m,NaN,NaN,species,TRUE,0,3-Phospho-D-glycerate,1253338,0.5
306969,5.3115849,5.64E-04,0.18826772,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,"alcohol dehydrogenase (ethanol: NAD), mitochondrial",44.8,5,0,0,0,0.76046751,,,R_ALCDHmi,,,reaction,TRUE,0,"alcohol dehydrogenase (ethanol: NAD), mitochondrial",59022768,0.28258065
294899,4.51374261,7.47E-04,0.22154564,0,5,11,5,0,FALSE,,,Formate,4.4,5,0,5,0,0.80479208,0,h,M_for_h,NaN,NaN,species,TRUE,0,Formate,3648042,0.24285714
295750,5.5201644,0,0.18115403,0,1,11,1,0,FALSE,,,tRNA(Gly),6,1,0,1,0,0.74887976,0,c,M_trnagly_c,NaN,NaN,species,TRUE,0,tRNA(Gly),0,0
305290,5.67274595,3.37E-05,0.17628147,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,"tyrosine transaminase, mitochondria",11,4,0,0,0,0.740403,,,R_TYRTAm,,,reaction,TRUE,0,"tyrosine transaminase, mitochondria",89060,0.35714286
304270,4.02671462,0.0013306,0.24834141,0,6,10,6,6,FALSE,0,mmol_per_gDW_per_hr,methionine adenosyltransferase,133,6,0,0,0,0.83184919,,,R_MAT,,,reaction,TRUE,0,methionine adenosyltransferase,5340712,0.22641509
295505,5.66760853,1.07E-06,0.17644126,0,2,13,2,0,FALSE,,,Porphobilinogen,4,2,0,2,0,0.74068842,0,h,M_ppbng_h,NaN,NaN,species,TRUE,0,Porphobilinogen,5434,0.6
294165,4.87387619,4.80E-07,0.2051755,0,2,11,2,0,FALSE,,,"(9Z,11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid",4.5,2,0,2,0,0.78478466,0,c,M_13Shocdcy1829Z11Ea_c,NaN,NaN,species,TRUE,0,"(9Z,11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid",1596,0.58333333
299545,3.87310557,0.00102419,0.25819074,0,6,10,6,6,FALSE,0,mmol_per_gDW_per_hr,6-thioinosine 5'-monophosphate:NAD oxidoreductase,178.6666667,6,0,0,0,0.84038302,,,R_6TINS5MPOR,,,reaction,TRUE,0,6-thioinosine 5'-monophosphate:NAD oxidoreductase,12352692,0.25637326
300314,4.4243514,4.79E-04,0.22602183,0,6,10,6,6,FALSE,0,mmol_per_gDW_per_hr,gamma-Linolenic acid:CoA ligase (AMP-forming),68.5,6,0,0,0,0.80975826,,,R_LNLNCGCOAL,,,reaction,TRUE,0,gamma-Linolenic acid:CoA ligase (AMP-forming),3915020,0.2184466
295731,5.63267403,4.88E-06,0.17753557,0,3,13,3,0,FALSE,,,trans-Tetradec-2-enoyl-[acyl-carrier protein],4.33333333,3,0,3,0,0.74262922,0,h,M_tmrs2eACP_h,NaN,NaN,species,TRUE,0,trans-Tetradec-2-enoyl-[acyl-carrier protein],102354,0.41666667
305262,4.90881069,7.22E-04,0.20371533,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,Shikimate kinase,71,5,0,0,0,0.78284385,,,R_SKK,,,reaction,TRUE,0,Shikimate kinase,12442570,0.2745098
295484,6.2471102,0,0.16007401,0,1,13,1,0,FALSE,,,Phytol,4,1,0,1,0,0.70849388,0,h,M_phytol_h,NaN,NaN,species,TRUE,0,Phytol,0,0
307932,5.48420241,7.79E-04,0.18234192,0,3,12,3,3,FALSE,0,mmol_per_gDW_per_hr,"enoyl-coa hydratase, 3-Hydroxyisovaleryl-CoA forming",21.33333333,3,0,0,0,0.75087764,,,R_ECH_LPAREN_3hivcoa_RPAREN_,,,reaction,TRUE,0,"enoyl-coa hydratase, 3-Hydroxyisovaleryl-CoA forming",2055502,0.33333333
294720,4.19984588,6.98E-04,0.23810398,0,5,11,5,0,FALSE,,,"Digalactosyldiacylglycerol (1-(9Z)-octadecenoyl,2-(4Z,7Z,10Z)-hexadecatrienoyl, 18:1(9Z)/16:3(4Z,7Z,10Z))",108.6,5,0,5,0,0.82223078,0,h,M_dgdg1819Z1634Z7Z10Z_h,NaN,NaN,species,TRUE,0,"Digalactosyldiacylglycerol (1-(9Z)-octadecenoyl,2-(4Z,7Z,10Z)-hexadecatrienoyl, 18:1(9Z)/16:3(4Z,7Z,10Z))",27714404,0.59447514
303599,4.86257385,6.86E-04,0.2056524,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,phosphofructokinase,72.6,5,0,0,0,0.78541256,,,R_PFKh,,,reaction,TRUE,0,phosphofructokinase,4140872,0.27328244
298226,6.06164911,1.98E-04,0.16497161,0,2,14,2,2,FALSE,0,mmol_per_gDW_per_hr,"NADP transport  by free diffusion, Thylakoid Lumen",66.5,2,0,0,0,0.71879727,,,R_NADPtu,,,reaction,TRUE,0,"NADP transport  by free diffusion, Thylakoid Lumen",391068,0.5
295641,4.19984588,6.98E-04,0.23810398,0,5,11,5,0,FALSE,,,"Sulfoquinovosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-hexadecanoyl, 18:2(9Z,12Z)/16:0)",108.6,5,0,5,0,0.82223078,0,h,M_sqdg1829Z12Z160_h,NaN,NaN,species,TRUE,0,"Sulfoquinovosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-hexadecanoyl, 18:2(9Z,12Z)/16:0)",27714352,0.59447514
294416,6.74389931,2.87E-06,0.14828217,0,2,13,2,0,FALSE,,,Acetoacetyl-CoA,4,2,0,2,0,0.68089448,0,x,M_aacoa_x,NaN,NaN,species,TRUE,0,Acetoacetyl-CoA,1704,0.5
300005,5.48728487,1.49E-04,0.18223949,0,3,12,3,3,FALSE,0,mmol_per_gDW_per_hr,enoyl-CoA hydratase (C10:0),21.33333333,3,0,0,0,0.7507064,,,R_ECOAH4m,,,reaction,TRUE,0,enoyl-CoA hydratase (C10:0),1046716,0.33333333
304235,4.94888261,4.21E-04,0.20206582,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,cystathionine beta-lyase,50.2,5,0,0,0,0.78061763,,,R_CBL,,,reaction,TRUE,0,cystathionine beta-lyase,1984294,0.21769912
300237,5.23092731,7.63E-04,0.19117069,0,6,12,6,6,FALSE,0,mmol_per_gDW_per_hr,fatty acid omega-hydroxylase (16:0),50.5,6,0,0,0,0.76494848,,,R_FAH160,,,reaction,TRUE,0,fatty acid omega-hydroxylase (16:0),9070658,0.22916667
297785,5.27099923,4.77E-04,0.18971735,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,"Deoxynucleotide carrier (datp), mitochondrial",5.25,4,0,0,0,0.76272227,,,R_DATPtm,,,reaction,TRUE,0,"Deoxynucleotide carrier (datp), mitochondrial",5747754,0.35416667
295114,5.73079887,1.31E-04,0.17449574,0,2,13,2,0,FALSE,,,IMP,4.5,2,0,2,0,0.73717784,0,h,M_imp_h,NaN,NaN,species,TRUE,0,IMP,95030,0.5
302819,3.878243,6.39E-04,0.25784872,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,triacylglycerol acylhydrolase (18:1(9Z)/18:1(9Z)/16:0),191,5,0,0,0,0.84009761,,,R_TAGAH1819Z1819Z160,,,reaction,TRUE,0,triacylglycerol acylhydrolase (18:1(9Z)/18:1(9Z)/16:0),10136312,0.27065527
304420,4.07141022,5.39E-04,0.24561514,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,UDP-GlcNAc:dolichyl-phosphate N-acetylglucosaminephosphotransferase,111.4,5,0,0,0,0.8293661,,,R_GLCNACPT,,,reaction,TRUE,0,UDP-GlcNAc:dolichyl-phosphate N-acetylglucosaminephosphotransferase,3600954,0.20909091
294802,5.07320832,1.60E-07,0.19711392,0,2,11,2,0,FALSE,,,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man,5,2,0,2,0,0.77371065,0,c,M_doldpglcnacglcnacman_DASH_LPAREN_DASH_man_DASH_LPAREN_DASH_manman_DASH_RPAREN_DASH_manman_DASH_RPAREN_DASH_manmanman_c,NaN,NaN,species,TRUE,0,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man,18,0.66666667
295947,6.4762394,0,0.1544106,0,1,12,1,1,FALSE,0,mmol_per_gDW_per_hr,H2O exchange,5,1,0,0,0,0.69576448,,,R_EX_h2o_LPAREN_e_RPAREN_,,,reaction,TRUE,0,H2O exchange,0,0
302408,5.37683021,3.44E-05,0.18598318,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,phospholipid: diacylglycerol acyltransferase (18:1(9Z)),17.5,4,0,0,0,0.75684277,,,R_PLDAGAT18111Z18111Z1819Z3,,,reaction,TRUE,0,phospholipid: diacylglycerol acyltransferase (18:1(9Z)),1905028,0.31730769
301944,4.63549961,4.93E-04,0.21572648,0,8,12,8,8,FALSE,0,mmol_per_gDW_per_hr,"omega-3 desaturase (18:2(9Z,12Z)/16:4(4Z,7Z,10Z,13Z))",83.125,8,0,0,0,0.7980278,,,R_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,,,reaction,TRUE,0,"omega-3 desaturase (18:2(9Z,12Z)/16:4(4Z,7Z,10Z,13Z))",27876644,0.29541367
299941,6.74133059,6.52E-05,0.14833867,0,4,14,4,4,FALSE,0,mmol_per_gDW_per_hr,acetyl-CoA C-acyltransferase (C10:0),12.75,4,0,0,0,0.68103719,,,R_ACACT4m,,,reaction,TRUE,0,acetyl-CoA C-acyltransferase (C10:0),79194,0.3671875
294764,4.4556897,9.53E-05,0.22443215,0,6,11,6,0,FALSE,,,"diacylglyceryl-N,N,N-trimethylhomoserine (18:2(9Z,12Z)/18:4(5Z,9Z,12Z,15Z))",90.83333333,6,0,6,0,0.80801724,0,c,M_dgts1829Z12Z1845Z9Z12Z15Z_c,NaN,NaN,species,TRUE,0,"diacylglyceryl-N,N,N-trimethylhomoserine (18:2(9Z,12Z)/18:4(5Z,9Z,12Z,15Z))",1939886,0.50468165
294312,5.81402517,1.19E-05,0.17199788,0,2,13,2,0,FALSE,,,3-Oxooctadecanoyl-[acyl-carrier protein],5,2,0,2,0,0.73255416,0,h,M_3ooctdACP_h,NaN,NaN,species,TRUE,0,3-Oxooctadecanoyl-[acyl-carrier protein],1000618,0.5
295128,5.87259183,0,0.17028256,0,1,13,1,0,FALSE,,,L-Lactate,5,1,0,1,0,0.72930045,0,h,M_lac_DASH_L_h,NaN,NaN,species,TRUE,0,L-Lactate,0,0
296703,5.61469304,3.83E-05,0.17810413,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,"S-Adenosylmethioninamine transport via diffusion, chloroplast",3,2,0,0,0,0.74362816,,,R_AMETAMth,,,reaction,TRUE,0,"S-Adenosylmethioninamine transport via diffusion, chloroplast",500874,0.5
301243,4.90829694,7.87E-04,0.20373665,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,"diacylglycerol kinase (18:0/18:1(9Z)), chloroplast",71.2,5,0,0,0,0.78287239,,,R_DAGK1801819Zh,,,reaction,TRUE,0,"diacylglycerol kinase (18:0/18:1(9Z)), chloroplast",8846136,0.27421875
303884,4.04366812,4.16E-04,0.24730022,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,histidine decarboxylase,141.5,4,0,0,0,0.83090733,,,R_HDC,,,reaction,TRUE,0,histidine decarboxylase,2948434,0.26163873
294890,5.07063961,0,0.19721378,0,1,11,1,0,FALSE,,,N-Formylmethionyl-tRNA,5,1,0,1,0,0.77385336,0,c,M_fmettrna_c,NaN,NaN,species,TRUE,0,N-Formylmethionyl-tRNA,0,0
305268,4.96634986,5.74E-04,0.20135513,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,"L-serine hydro-lyase (adding indole; L-tryptophan-forming), chloroplast",54.25,4,0,0,0,0.77964723,,,R_TRPS2h,,,reaction,TRUE,0,"L-serine hydro-lyase (adding indole; L-tryptophan-forming), chloroplast",1544532,0.25357143
300114,5.90187516,6.53E-04,0.16943767,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,Hexanoyl-CoA:acetyl-CoA C-acyltransferase,6.75,4,0,0,0,0.7276736,,,R_ACACT3,,,reaction,TRUE,0,Hexanoyl-CoA:acetyl-CoA C-acyltransferase,2311102,0.44230769
